date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_operating_expenses_r_and_d,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_int_income,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_ni_including_minority_int_ratio,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_other_inv,bs_other_current_assets_detailed,bs_cur_asset_report,bs_net_fix_asset,bs_gross_fix_asset,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_st_capital_lease_obligations,bs_other_current_liabs_sub_detailed,bs_st_deferred_revenue,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_lt_capital_lease_obligations,bs_other_noncur_liabs_sub_detailed,bs_accrued_liabilities,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_pure_retained_earnings,bs_other_ins_res_to_shrhldr_eqy,bs_eqty_bef_minority_int_detailed,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,bs_total_capital_leases,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_notes_receivable,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_accum_depr,bs_goodwill,bs_other_current_liabs_detailed,bs_loans_receivable,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,ev_to_ttm_sales,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,is_depr_exp,is_xo_gl_net_of_tax,is_discontinued_operations,is_extraord_items_and_acctg_chng,is_other_oper_income,cf_net_inc,cf_depr_amort,cf_non_cash_items_detailed,cf_stock_based_compensation,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_change_in_inventories,cf_change_in_prepaid_assets,cf_change_in_accounts_payable,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_cash_from_inv_act,cf_proc_fr_repurch_eqty_detailed,cf_incr_cap_stock,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_other_investing_act_detailed,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_acquis_subsidiaries,cf_net_cash_paid_for_aquis,cf_free_cash_flow_firm,cf_acct_rcv_unbilled_rev,cf_cash_for_divestitures,cf_nt_csh_proc_pymt_debt,cf_pymt_debt_and_capital_lease,cf_proc_debt_and_capital_lease,cf_asset_impairment_charge,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquisition_of_intang_assets,cash_flow_per_sh,bs_invtry_adj,bs_pension_liabilities,bs_minority_noncontrolling_interest,is_tot_cash_pfd_dvd,bs_pfd_eqty_and_hybrid_cptl,ev_to_ttm_ebitda,ev_to_ttm_ebit,is_min_noncontrol_interest_credits,bs_amt_of_tsy_stock,bs_deferred_tax_liabs_st,cf_decr_cap_stock,cf_net_cash_discontinued_ops_inv,cf_net_cash_discont_ops_oper,div_per_shr,cf_dvd_paid
2022-03-31,XPEV,quarterly,Q1,2022,CNY,7454938000.0,7454938000.0,6544209000.0,6544209000.0,910729000.0,2831194000.0,1641575000.0,1221278000.0,-31659000.0,-1920465000.0,-222122000.0,-208110000.0,19834000.0,227944000.0,-14012000.0,-1698343000.0,2424000.0,-1700767000.0,-1700767000.0,-1700767000.0,-1700767000.0,851354156.0,-1.9977197362738897,-1.9977197362738897,851354156.0,-1.9977197362738897,-1.9977197362738897,-1920465000.0,-29.79716926897829,-1920465000.0,-1920465000.0,12.216453040924016,-25.760978830407446,-22.813965723122042,35290623000.0,9320455000.0,25970168000.0,4169753000.0,3079059000.0,1090694000.0,3670513000.0,3670513000.0,2891958000.0,46022847000.0,7940469000.0,7940469000.0,1645034000.0,1645034000.0,11376037000.0,3083843000.0,3083843000.0,8292194000.0,20961540000.0,66984387000.0,18688919000.0,13850126000.0,26058000.0,4812735000.0,901272000.0,477425000.0,423847000.0,475413000.0,475413000.0,20065604000.0,3619606000.0,2256740000.0,1362866000.0,2779139000.0,564684000.0,2214455000.0,6398745000.0,26464349000.0,60153185000.0,112000.0,60153073000.0,-17892333000.0,-1740814000.0,40520038000.0,40520038000.0,66984387000.0,1712828960.0,1786713000.0,-6586290000.0,-16.254402328053096,58.585095926569885,2.293618821541579,-72.23391159714124,,,,,,,,,8.756564994086903,-2.255776854397596,-2.255776854397596,41.45234125103631,-21.01619035263158,43.97252863119869,149003179167.97766,4520878000.0,118233434167.97766,-13371343000.0,-33.810201413575285,0.03823688309329709,4.638034321711504,149003179167.97766,144203602167.97766,138.87690960890507,25492143000.0,-7595937000.0,-7595937000.0,29915252.841740448,29915252.841740448,3952.279286872941,3952.279286872941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,XPEV,quarterly,Q2,2022,CNY,7436345000.0,7436345000.0,6626985000.0,6626985000.0,809360000.0,2900144000.0,1664513000.0,1264959000.0,-29328000.0,-2090784000.0,595000000.0,-245195000.0,22311000.0,267506000.0,840195000.0,-2685784000.0,11735000.0,-2700882000.0,-2700882000.0,-2700882000.0,-2700882000.0,854278730.0,-3.1615934064049562,-3.1615934064049562,854278730.0,-3.1615934064049562,-3.1615934064049562,-2090784000.0,-28.263095039364238,-2090784000.0,-2090784000.0,10.883841457059887,-28.115747722839647,-36.32002011740983,32314364000.0,9012419000.0,23301945000.0,5345051000.0,3386604000.0,1958447000.0,4239617000.0,,1797778000.0,43696810000.0,9318712000.0,10782023000.0,2007630000.0,2007630000.0,14258084000.0,3220887000.0,3220887000.0,11037197000.0,25584426000.0,69281236000.0,18728226000.0,9131697000.0,211454000.0,9385075000.0,1366547000.0,905237000.0,461310000.0,2046331000.0,501327000.0,22141104000.0,5837924000.0,4342608000.0,1495316000.0,1323782000.0,951391000.0,372391000.0,7161706000.0,29302810000.0,60389654000.0,112000.0,60389542000.0,-20593215000.0,181987000.0,39978426000.0,39978426000.0,69281236000.0,1708622224.0,1956626000.0,-3764574000.0,-9.41651379671626,55.64236271291876,1.9735605776477994,-4.479256991646579,,2075973000.0,22420000.0,2141224000.0,1463311000.0,,1545004000.0,,8.70482283926231,-2.4474260292071186,-2.4474260292071186,37.82648784899514,-24.105836042529116,43.02757134079646,181698096161.6297,7204471000.0,156588203161.6297,-13388632000.0,-53.810359415360736,0.04600902784843616,5.368638568113586,181698096161.6297,179890148161.6297,183.2987263555417,29167209000.0,-8243556000.0,-8243556000.0,41748008.01330263,41748008.01330263,3750.7946034630986,3750.7946034630986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-30,XPEV,quarterly,Q3,2022,CNY,6823487000.0,6823487000.0,5900249000.0,5900249000.0,923238000.0,3100069000.0,1626343000.0,1498550000.0,-24824000.0,-2176831000.0,181152000.0,-250986000.0,38968000.0,289954000.0,432138000.0,-2357983000.0,21017000.0,-2376148000.0,-2376148000.0,-2376148000.0,-2376148000.0,859081432.0,-2.7659170731558773,-2.7659170731558773,859081432.0,-2.7659170731558773,-2.7659170731558773,-2176831000.0,-28.468865253479773,-2176831000.0,-2176831000.0,13.530296166754622,-31.902031908319017,-34.82307506411311,31986369000.0,11370371000.0,20615998000.0,4978584000.0,3704270000.0,850427000.0,4378007000.0,4378007000.0,2596932000.0,43939892000.0,11434988000.0,11434988000.0,2391170000.0,2391170000.0,14024092000.0,3624048000.0,3624048000.0,10400044000.0,27850250000.0,71790142000.0,20357168000.0,14999534000.0,60434000.0,5297200000.0,2608190000.0,1928325000.0,679865000.0,316403000.0,316403000.0,23281761000.0,5939362000.0,3190643000.0,2748719000.0,3127890000.0,664727000.0,2463163000.0,9067252000.0,32349013000.0,60542349000.0,113000.0,60542236000.0,-22969363000.0,1868143000.0,39441129000.0,39441129000.0,71790142000.0,1711731876.0,3428584000.0,-6251403000.0,-15.849959568855141,52.54383652963891,1.8873096412251633,-71.03997631373522,,,,,,,,423887000.0,7.942770901373643,-2.5339053073608975,-2.5339053073608975,37.233221215750824,-26.73698807169656,41.69230024750436,73052181828.791,8547552000.0,49613364828.791,-14421698000.0,-59.26869360320816,0.17228325531832892,1.6389854541826114,73052181828.791,70229362828.791,57.75164376826038,30270778000.0,-8617747000.0,-8617747000.0,38329638.31545859,38329638.31545859,1294.3864593885723,1294.3864593885723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-31,XPEV,quarterly,Q4,2022,CNY,5140349000.0,5140349000.0,4695285000.0,4695285000.0,445064000.0,2962507000.0,1755815000.0,1230049000.0,-23357000.0,-2517443000.0,-141195000.0,-222288000.0,51079000.0,273367000.0,81093000.0,-2376248000.0,-10445000.0,-2361175000.0,-2361175000.0,-2361175000.0,-2361175000.0,860224406.0,-2.744836095710588,-2.744836095710588,860224406.0,-2.744836095710588,-2.744836095710588,-2517443000.0,-32.4166241825255,-2517443000.0,-2517443000.0,8.658244800109875,-48.974164983739435,-45.93413793499235,31219057000.0,14607774000.0,16611283000.0,6612417000.0,3872846000.0,2739571000.0,4521373000.0,,1174574000.0,43527421000.0,12608621000.0,14494457000.0,2295032000.0,2295032000.0,13059932000.0,3790826000.0,3790826000.0,9269106000.0,27963585000.0,71491006000.0,17980082000.0,14222856000.0,78802000.0,3678424000.0,3800159000.0,3181069000.0,619090000.0,2334612000.0,502973000.0,24114853000.0,9028438000.0,6376119000.0,2652319000.0,1437050000.0,1012248000.0,424802000.0,10465488000.0,34580341000.0,60691132000.0,113000.0,60691019000.0,-25330916000.0,1550449000.0,36910665000.0,36910665000.0,71491006000.0,1723918480.0,3271409000.0,-5050586000.0,-13.683270133442463,48.9213455562452,1.8050046168641376,-89.68243562469698,,1449596000.0,12210000.0,3059567000.0,1885836000.0,,1831639000.0,,5.975590746026799,-2.9264956707122303,-2.9264956707122303,36.29175919940128,-29.4467383432969,38.501394251304234,59006490895.31432,12828597000.0,40616030895.31433,-12502206000.0,-102.61066726944028,0.315850582078417,1.5124129926705716,59006490895.31432,57227313895.31433,47.21562258873452,26855119000.0,-8705523000.0,-8705523000.0,38279900.9093327,38279900.9093327,1061.0275870753908,1061.0275870753908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,XPEV,quarterly,Q1,2023,CNY,4033420000.0,4033420000.0,3966388000.0,3966388000.0,67032000.0,2652409000.0,1386620000.0,1295854000.0,-30065000.0,-2585377000.0,-253599000.0,-237074000.0,62667000.0,299741000.0,-16525000.0,-2331778000.0,6157000.0,-2336958000.0,-2336958000.0,-2336958000.0,-2336958000.0,861040226.0,-2.7141101303204387,-2.7141101303204387,861040226.0,-2.7141101303204387,-2.7141101303204387,-2585377000.0,-39.98717482643833,-2585377000.0,-2585377000.0,1.6619147026592818,-64.09887886706566,-57.93986244923662,24674801000.0,8826056000.0,15848745000.0,5190260000.0,3743425000.0,1446835000.0,4324646000.0,4324646000.0,3870056000.0,38059763000.0,12796482000.0,12796482000.0,2276929000.0,2276929000.0,14325861000.0,3850917000.0,3850917000.0,10474944000.0,29399272000.0,67459035000.0,17339461000.0,11448089000.0,24174000.0,5867198000.0,4878397000.0,4298388000.0,580009000.0,414483000.0,414483000.0,22632341000.0,7731497000.0,5112882000.0,2618615000.0,2640805000.0,697122000.0,1943683000.0,10372302000.0,33004643000.0,60815770000.0,113000.0,60815657000.0,-27667874000.0,1306496000.0,34454392000.0,34454392000.0,67459035000.0,1725550996.0,3198624000.0,585214000.0,1.6985178551402098,48.11253022766685,1.681653833335226,-89.37267751415516,,,,,,,,,4.684357220727572,-3.0026204606148097,-3.0026204606148097,28.65696660262653,-32.132948223025295,35.54244514471731,65715167348.07995,12609894000.0,53650260348.079956,-15057867000.0,-83.74289665329093,0.2350388221452738,2.289458643086052,65715167348.07995,69499005348.07996,62.30865728226727,23433601000.0,-9370435000.0,-9370435000.0,35902568.91415049,35902568.91415049,1494.3292909308911,1494.3292909308911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,XPEV,quarterly,Q2,2023,CNY,5062696000.0,5062696000.0,5260087000.0,5260087000.0,-197391000.0,2892792000.0,1543625000.0,1367107000.0,-17940000.0,-3090183000.0,-244875000.0,-236630000.0,67007000.0,303637000.0,-8245000.0,-2845308000.0,8217000.0,-2804652000.0,-2804652000.0,-2804652000.0,-2804652000.0,861684832.0,-3.2548466630082213,-3.2548466630082213,861684832.0,-3.2548466630082213,-3.2548466630082213,-3090183000.0,-49.239589909796564,-3090183000.0,-3090183000.0,-3.898930530294531,-61.03828869045268,-55.39838852658742,27581203000.0,11010447000.0,16570756000.0,5152118000.0,3566408000.0,1558705000.0,3572087000.0,3572087000.0,4049970000.0,40355378000.0,13141341000.0,13141341000.0,2455199000.0,2455199000.0,10732746000.0,3897447000.0,3897447000.0,6835299000.0,26329286000.0,66684664000.0,17572132000.0,6427063000.0,32289000.0,11112780000.0,5430943000.0,4881817000.0,549126000.0,429348000.0,429348000.0,23432423000.0,7922501000.0,5388395000.0,2534106000.0,2656777000.0,698206000.0,1958571000.0,10579278000.0,34011701000.0,60950340000.0,113000.0,60950227000.0,-30472526000.0,2195149000.0,32672963000.0,32672963000.0,66684664000.0,1723383600.0,3083232000.0,-740235000.0,-2.2655888295163193,45.83021413419232,1.7222025225474975,-16.065874060988705,27005000.0,,,,,,,,5.875345383821262,-3.586210276938007,-3.586210276938007,32.00845828512855,-35.363756989051886,33.39447896884879,83880824353.9823,13353444000.0,69653065353.9823,-17118969000.0,-78.00378632615083,0.1917136587189201,3.307370565421151,83880824353.9823,86223821353.9823,80.83357483769925,21059952000.0,-10369834000.0,-10369834000.0,83466408.57861434,83466408.57861434,834.5041620950817,834.5041620950817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,XPEV,quarterly,Q3,2023,CNY,8529521000.0,8529521000.0,8757479000.0,8757479000.0,-227958000.0,2932870000.0,1692194000.0,1305868000.0,-65192000.0,-3160828000.0,722123000.0,-248237000.0,65767000.0,314004000.0,970360000.0,-3882951000.0,682000.0,-3886550000.0,-3886550000.0,-3886550000.0,-3886550000.0,864990174.0,-4.4931724276442475,-4.4931724276442475,864990174.0,-4.4931724276442475,-4.4931724276442475,-3160828000.0,-49.871905394301834,-3160828000.0,-3160828000.0,-2.6725768070680638,-37.05750885659347,-45.56586471854633,29017969000.0,12197669000.0,16820300000.0,4969859000.0,3244400000.0,1725459000.0,5287550000.0,5287550000.0,4382139000.0,43657517000.0,12472369000.0,12472369000.0,2492948000.0,2492948000.0,11919690000.0,3842176000.0,3842176000.0,8077514000.0,26885007000.0,70542524000.0,23303042000.0,16566450000.0,13339000.0,6723253000.0,5478530000.0,5003608000.0,474922000.0,1509402000.0,536649000.0,30290974000.0,8755790000.0,6421177000.0,2334613000.0,2701822000.0,678972000.0,2022850000.0,11457612000.0,41748586000.0,61074631000.0,113000.0,61074518000.0,-34359076000.0,2078383000.0,28793938000.0,28793938000.0,70542524000.0,1733101410.0,2809535000.0,-772884000.0,-2.6841899847113653,37.40874335468235,1.4412714823894406,-110.73570181106484,,,,,,,972753000.0,,9.860829933543268,-3.6541779259564167,-3.6541779259564167,33.54716605139147,-39.72179572990155,28.846295310633206,115980571055.57584,14234320000.0,101196922055.57584,-20124643000.0,-70.73079507547041,0.140659614056075,4.445092870371432,115980571055.57584,118017222055.57584,116.9919903108354,22765986000.0,-11353831000.0,-11353831000.0,126644693.11098698,126644693.11098698,799.0616864371126,799.0616864371126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,XPEV,quarterly,Q4,2023,CNY,13050430000.0,13050430000.0,12240958000.0,12240958000.0,809472000.0,2891857000.0,1936503000.0,1307745000.0,-352391000.0,-2082385000.0,-748717000.0,-269555000.0,73225000.0,342780000.0,-479162000.0,-1333668000.0,21754000.0,-1347615000.0,-1347615000.0,-1347615000.0,-1347615000.0,893827621.0,-1.5076900381443907,-1.5076900381443907,893827621.0,-1.5076900381443907,-1.5076900381443907,-2082385000.0,-35.593783909782175,-2082385000.0,-2082385000.0,6.202646196332228,-15.95644741207761,-10.326211473491679,38720273000.0,21127163000.0,17593110000.0,6180446000.0,2716216000.0,3464230000.0,5526212000.0,,4094698000.0,54521629000.0,12529295000.0,15787324000.0,5120359000.0,5120359000.0,11991258000.0,7772465000.0,7738359000.0,4218793000.0,29640912000.0,84162541000.0,26702431000.0,22210431000.0,356006000.0,4135994000.0,6195234000.0,5794853000.0,400381000.0,3213897000.0,731278000.0,36111562000.0,9195506000.0,6926927000.0,2268579000.0,2526946000.0,1344468000.0,1182478000.0,11722452000.0,47834014000.0,70198155000.0,124000.0,70198031000.0,-35760301000.0,1890673000.0,36328527000.0,36328527000.0,84162541000.0,1884005652.0,2668960000.0,-8405383000.0,-23.13714233445248,37.38190023531329,1.5098108744229894,-113.0403121716881,,1834082000.0,30831000.0,3661299000.0,3258029000.0,34106000.0,2482619000.0,,14.600611676555026,-2.3297389240111657,-2.3297389240111657,43.319620126171955,-40.00791221912799,31.948063954492632,92587468870.35854,15390740000.0,69257935870.35854,-20369437000.0,-75.55800388591987,0.222223486833471,2.257718887833911,92587468870.35854,86851045870.35854,77.48466733761693,30676067000.0,-10918773000.0,-10918773000.0,-186522124.1204708,-186522124.1204708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,XPEV,quarterly,Q1,2024,CNY,6548096000.0,6548096000.0,5704343000.0,5704343000.0,843753000.0,2664855000.0,1388447000.0,1350448000.0,-74040000.0,-1821102000.0,-460376000.0,-313524000.0,85121000.0,398645000.0,-146852000.0,-1360726000.0,1060000.0,-1367890000.0,-1367890000.0,-1367890000.0,-1367890000.0,942697688.0,-1.4510378220000473,-1.4510378220000473,942697688.0,-1.4510378220000473,-1.4510378220000473,-1821102000.0,-30.594367833223863,-1821102000.0,-1821102000.0,12.88547082999394,-27.811168315186585,-20.889889213597357,33623295000.0,14543226000.0,19080069000.0,4014986000.0,2027706000.0,1987280000.0,6140623000.0,6140623000.0,6498668000.0,50277572000.0,11999093000.0,11999093000.0,2062585000.0,2062585000.0,15556143000.0,7609485000.0,7609485000.0,7946658000.0,29617821000.0,79895393000.0,26390482000.0,20024354000.0,6737000.0,6359391000.0,6548296000.0,6182897000.0,365399000.0,556077000.0,556077000.0,33494855000.0,7606999000.0,5432906000.0,2174093000.0,3671507000.0,1079664000.0,2591843000.0,11278506000.0,44773361000.0,70332866000.0,124000.0,70332742000.0,-37135968000.0,1925134000.0,35122032000.0,35122032000.0,79895393000.0,1886842246.0,2539492000.0,-2927423000.0,-8.33500464893375,38.06073377400198,1.5010535797214228,-78.55223806038347,,,,,,,,,6.946125023274694,-1.9317985216062183,-1.9317985216062183,35.66710243167585,-39.39316333615533,29.184909807480082,52341803382.30191,14155295000.0,32873803382.30191,-22980549000.0,-61.59685306038598,0.4305949888238581,0.9904509634599596,52341803382.30191,51953872382.30191,34.872052621711646,33190743000.0,-10154498000.0,-10154498000.0,-140024771.43818817,-140024771.43818817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,XPEV,quarterly,Q2,2024,CNY,8111407000.0,8111407000.0,6975617000.0,6975617000.0,1135790000.0,2761510000.0,1573601000.0,1466752000.0,-278843000.0,-1625720000.0,-280435000.0,-275283000.0,81399000.0,356682000.0,-5152000.0,-1345285000.0,-33773000.0,-1284681000.0,-1284681000.0,-1284681000.0,-1284681000.0,944012330.0,-1.3608731148670483,-1.3608731148670483,944012330.0,-1.3608731148670483,-1.3608731148670483,-1625720000.0,-23.979486556282,-1625720000.0,-1625720000.0,14.002379611823201,-20.042392152187656,-15.837955116787999,28138875000.0,14253645000.0,13885230000.0,6199258000.0,2135142000.0,4064116000.0,5565776000.0,,4829209000.0,44733118000.0,11738611000.0,15716193000.0,2061775000.0,2061775000.0,16465285000.0,7503732000.0,7469626000.0,8961553000.0,30265671000.0,74998789000.0,20351018000.0,8099729000.0,226915000.0,12024374000.0,6493282000.0,6135194000.0,358088000.0,2951899000.0,1001539000.0,29796199000.0,8816327000.0,6651921000.0,2164406000.0,2380897000.0,1289882000.0,1091015000.0,11197224000.0,40993423000.0,70414172000.0,124000.0,70414048000.0,-38432174000.0,2023368000.0,34005366000.0,34005366000.0,74998789000.0,1888053702.0,2522494000.0,-1466530000.0,-4.312642892889317,39.2645553288443,1.501302833962144,3.910187985858798,,1300368000.0,37053000.0,4228355000.0,3977582000.0,34106000.0,1950360000.0,,8.592479930850056,-1.7221385233389908,-1.7221385233389908,29.807740964569817,-40.71138562353312,28.07339815148389,50302488942.27974,15309609000.0,37473222942.27974,-23122441000.0,-66.2110414726542,0.4085479656655499,1.0340449097903004,50302488942.27974,51358452942.27974,39.69569226101076,36239454000.0,-8690035000.0,-8690035000.0,-69831492.72012997,-69831492.72012997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,XPEV,quarterly,Q3,2024,CNY,10101710000.0,10101710000.0,8560262000.0,8560262000.0,1541448000.0,3226359000.0,1633196000.0,1633071000.0,-39908000.0,-1684911000.0,90384000.0,-234560000.0,83461000.0,318021000.0,324944000.0,-1775295000.0,7025000.0,-1807720000.0,-1807720000.0,-1807720000.0,-1807720000.0,946928889.0,-1.9090345864397849,-1.9090345864397849,946928889.0,-1.9090345864397849,-1.9090345864397849,-1684911000.0,-19.079091590915528,-1684911000.0,-1684911000.0,15.259277884635374,-16.679463179996258,-17.89518804242054,27071961000.0,10660654000.0,16411307000.0,4592783000.0,2335452000.0,2257331000.0,6142463000.0,6142463000.0,6163502000.0,43970709000.0,12660579000.0,12660579000.0,1816317000.0,1816317000.0,17987177000.0,7329056000.0,7329056000.0,10658121000.0,32464073000.0,76434782000.0,24206984000.0,16864060000.0,8187000.0,7334737000.0,6955273000.0,6599592000.0,355681000.0,863330000.0,863330000.0,32025587000.0,8460960000.0,6377610000.0,2083350000.0,3920969000.0,1056493000.0,2864476000.0,12381929000.0,44407516000.0,70528134000.0,125000.0,70528009000.0,-40248990000.0,1748122000.0,32027266000.0,32027266000.0,76434782000.0,1895024087.0,2439031000.0,2316548000.0,7.233049489769123,35.73974463418559,1.3729868245662444,-88.45228082798452,,,,,,,,,10.667865472631071,-1.7793426935990333,-1.7793426935990333,28.58922281755415,-42.50463310133524,26.08243373595079,80960226505.8262,15416233000.0,69304498505.8262,-24832632000.0,-62.08054385858092,0.22244202515517816,1.8328877828933856,80960226505.8262,85715805505.8262,73.18870435879816,37811643000.0,-7214118000.0,-7214118000.0,139662142.679949,139662142.679949,496.22966665093355,496.22966665093355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,XPEV,quarterly,Q4,2024,CNY,16105096000.0,16105096000.0,13780319000.0,13780319000.0,2324777000.0,4085427000.0,2275400000.0,2006463000.0,-196436000.0,-1760650000.0,-410981000.0,-207176000.0,94001000.0,301177000.0,-203805000.0,-1349669000.0,-44092000.0,-1329973000.0,-1329973000.0,-1329973000.0,-1329973000.0,949043401.0,-1.4013826960902076,-1.4013826960902076,949043401.0,-1.4013826960902076,-1.4013826960902076,-1760650000.0,-16.865685129528092,-1760650000.0,-1760650000.0,14.435039691784514,-10.93225398966886,-8.258087998978707,32721647000.0,18586274000.0,14135373000.0,7334919000.0,2449629000.0,4885290000.0,5562922000.0,,4116581000.0,49736069000.0,12789175000.0,17427670000.0,6452230000.0,6452230000.0,13728631000.0,7388999000.0,7354893000.0,6339632000.0,32970036000.0,82706105000.0,28478689000.0,23080481000.0,450078000.0,4948130000.0,6834172000.0,6467736000.0,366436000.0,4552022000.0,1652613000.0,39864883000.0,9104273000.0,6980724000.0,2123549000.0,2462161000.0,1484784000.0,977377000.0,11566434000.0,51431317000.0,70671810000.0,125000.0,70671685000.0,-41585549000.0,2188527000.0,31274788000.0,31274788000.0,82706105000.0,1898112757.0,2489985000.0,-5137814000.0,-16.427973868280098,31.713630898138863,1.2476160785421093,-154.91655741080876,,1634792000.0,29734000.0,3898396000.0,4638495000.0,34106000.0,2899409000.0,,16.969820329639486,-1.8551838600266501,-1.8551838600266501,34.478557003316645,-43.81825315489444,25.16827889518195,81904884636.53621,15938445000.0,65121682636.53621,-25646979000.0,-62.14550649415668,0.24474866672222334,1.593529834968365,81904884636.53621,79257055636.53621,68.61823449582809,40866309000.0,-6892383000.0,-6892383000.0,55641774.5750995,55641774.5750995,1170.373934581143,1170.373934581143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
